,WF_max_sharpe,WF_min_variance,WF_min_cvar,P0_AP5_benchmark_OOS,IS_max_sharpe_lookahead,IS_min_variance_lookahead,IS_min_cvar_lookahead
2024-01-24,99.40645873998857,96.75193224578058,95.70002097519861,94.42273520123796,99.9707465131492,97.0884677242726,97.41446286500059
2024-01-25,99.63200152110936,96.99561950333651,95.9383378366758,94.70685610710387,100.22223965212129,97.35414276768739,97.61553512513477
2024-01-26,99.97233014251567,97.31851490028586,96.25956452601473,95.04218862267761,100.5588350692711,97.68740045517515,97.9572633183503
2024-01-29,100.11577890229184,97.42645796908185,96.37173404219412,95.17010149286746,100.7084104529206,97.78953883162751,98.06363250177168
2024-01-30,100.28645922775443,97.56876086053472,96.51307856444232,95.31337708259609,100.87516114175021,97.93500885038914,98.21882096978143
2024-01-31,99.73900601084205,97.23184147612369,96.19889178424991,95.09137553354753,100.345615566687,97.60495983587715,97.86117837019323
2024-02-01,99.72932090330025,97.18528863870715,96.1515985044368,95.08342179118065,100.34385632980303,97.5754836399173,97.80620484147883
2024-02-02,99.94177430780495,97.2944428309086,96.26164916708606,95.16333775394492,100.540801488802,97.6899935648477,97.94789665867388
2024-02-05,100.16435753398179,97.38161852950377,96.30367618188474,95.09329740432146,100.74639212248002,97.77652763705655,98.03820498355907
2024-02-06,100.37025267292856,97.50346572570365,96.44129302353097,95.22935452029171,100.94672350982366,97.89601365027801,98.18821887902506
2024-02-07,100.38595653489621,97.51393144301989,96.4486557521373,95.26417815318015,100.9690159880252,97.91476406928335,98.19177100020366
2024-02-08,100.50198372156144,97.51559141125857,96.43571827790163,95.2068262681727,101.07391932347629,97.91681091310646,98.2090483400683
2024-02-09,100.46652830058704,97.43063435699177,96.3490908192021,95.11244868313557,101.0340767584617,97.83571072229826,98.13276656353221
2024-02-12,100.88031978383198,97.8272031881206,96.74969084431766,95.5055687300265,101.44105385565605,98.23324111906784,98.5528878887068
2024-02-13,100.62432862390776,97.7223220703148,96.62073193238689,95.42166351469999,101.20506853926213,98.13519555991503,98.39774575036431
2024-02-14,100.95300857641033,97.95058144627302,96.86025485508046,95.61679689967117,101.5190608226393,98.3488097128667,98.6562919322891
2024-02-15,101.24704986546342,98.26055607262961,97.16616857572933,95.97046382985856,101.82495589653202,98.66823481428628,98.95116745400017
2024-02-16,101.37763824106439,98.34300951746617,97.23140956332479,96.01996839419188,101.95355645753065,98.76285703945543,99.03208139969827
2024-02-19,101.61145638264952,98.5817210795908,97.46620105053314,96.27660816184354,102.19718245746864,98.9991920557796,99.25575419190478
2024-02-20,101.50560068332462,98.55967946694705,97.44364693476982,96.25322206000294,102.09740629797743,98.96542919462907,99.21793973152538
2024-02-21,101.32656988510786,98.43796770036722,97.31194576970637,96.13074618465606,101.9214588091304,98.84994783964373,99.07667335804175
2024-02-22,101.86482441918992,98.86479458738445,97.73181262559514,96.57722587726968,102.45608561592124,99.29461555748065,99.52671030484179
2024-02-23,102.32331678265668,99.25867490500542,98.12133284125977,96.9925124272066,102.91931066546974,99.70483825303434,99.92577214161214
2024-02-26,102.12893628823261,99.0815008504989,97.95448276393384,96.8194870552513,102.72054201488166,99.52659775665498,99.7565406219253
2024-02-27,102.13121600972812,99.00200544822961,97.87132090117102,96.72004179908349,102.72206379930333,99.44548932531099,99.67692591271955
2024-02-28,101.93127503149209,98.79080425614416,97.66762006377203,96.48588010059457,102.5145897239681,99.22285297822665,99.47532227738245
2024-02-29,102.13241677340163,99.02227205065707,97.89130527846574,96.79965836740614,102.74096465435059,99.47261407878497,99.67224846324217
2024-03-01,102.8098584392455,99.47944348812231,98.3371467832073,97.29299309146933,103.43064097262038,99.95394352484442,100.13167406572214
2024-03-04,102.98020702728532,99.48229992211364,98.33727431114522,97.30299199873056,103.60652864945774,99.97028611659772,100.13585347539207
2024-03-05,102.786961550174,99.45685970275603,98.32075197772502,97.33045144547866,103.42516940911781,99.94378253306179,100.09503110024065
2024-03-06,103.17878302881628,99.72813167427003,98.59788139882436,97.60170730789692,103.81519184273176,100.20961694951241,100.37977784108479
2024-03-07,103.64044943448967,100.18929359437804,99.05360145368299,98.08673693280379,104.28488231384814,100.6741633660027,100.83237803091522
2024-03-08,103.90287521543311,100.47491550292997,99.34292656089264,98.37008815005764,104.5497045543594,100.95068626583415,101.12411608180606
2024-03-11,103.67729295140542,100.25772589521024,99.12126208970689,98.12550066753712,104.32869610593427,100.71769502187556,100.88607956214572
2024-03-12,104.20992702293046,100.73946769009197,99.60021058945891,98.57844150267064,104.84629282479547,101.20499630988371,101.40261997189721
2024-03-13,104.40321444269797,100.83056600457117,99.67800749078435,98.67003027465371,105.04790283473031,101.29795157727295,101.47222475888562
2024-03-14,104.48465560390193,100.79262651440028,99.63311064137004,98.55882005244418,105.11341704288131,101.25208764651535,101.45570477413781
2024-03-15,104.39296484641444,100.64289586495497,99.48298310037234,98.3543942586647,105.01295102565092,101.07821961569776,101.30802694158582
2024-03-18,104.5920183622138,100.7908058185204,99.61094070323173,98.50563592845627,105.21762889988145,101.2416301131948,101.44718931802197
2024-03-19,104.54715020255259,100.73048484229301,99.56234650574208,98.48447484251409,105.17353147065947,101.18564316515577,101.3923644167677
2024-03-20,105.06318487794192,101.11403927203666,99.94298031338363,98.88931901108542,105.69337740077609,101.58218714228452,101.7826443802015
2024-03-21,106.15368796960978,102.03962395492997,100.85238315338128,99.90369271789021,106.80478085655479,102.55497628924914,102.7103363489581
2024-03-22,105.8339613297445,101.82803792663005,100.64478707517527,99.67667300273708,106.48177084905808,102.32699387150525,102.49510337304808
2024-03-25,105.86261279601065,101.76619677919251,100.57531510942856,99.57587171842616,106.50995437533439,102.2477681779238,102.42925119234805
2024-03-26,106.18505397208683,102.04087448436816,100.84540146688335,99.86523373676913,106.83595278776437,102.5351969705114,102.70844734828172
2024-03-27,106.440371473775,102.25437296004831,101.06945198876258,100.12865078312694,107.10083760532771,102.7546814143888,102.92343163297475
2024-03-28,106.64435415657776,102.30374856735605,101.11839885053995,100.17070468266604,107.30360230082991,102.80316697150802,102.97504585666908
2024-03-29,106.6507578730209,102.30905716441869,101.12365105132727,100.17083093625914,107.30932690413542,102.80449893697927,102.98087147283903
2024-04-01,106.72582091536032,102.31450477683023,101.1283726336487,100.17095719511279,107.38239616778318,102.8088657637614,102.98670529004197
2024-04-02,106.3316936294979,101.64626777035635,100.44439464096342,99.3575155599789,106.97068628897608,102.11769103413855,102.3287284364709
2024-04-03,106.68971119017641,101.87773915069877,100.68124160391906,99.61121823231312,107.32927670561303,102.3579481062568,102.57991482144332
2024-04-04,106.90697428733597,102.19753777237766,101.01129892383425,99.96338406424677,107.54796097684047,102.6879957629124,102.91515427674676
2024-04-05,106.19244525089253,101.32385233820584,100.13070911631922,99.05699370617948,106.8392097656607,101.8044370571113,102.00317436242837
2024-04-08,106.6984460090727,101.64203319765397,100.44427271582686,99.35478864695683,107.33785138580296,102.13399151558382,102.3470440014929
2024-04-09,106.47611296620995,101.45662153012147,100.27260284939969,99.19733820091857,107.12248522822159,101.93972729264121,102.15526414473987
2024-04-10,106.70936587302913,101.45044245150794,100.24213812424622,99.13608884060575,107.35253292622637,101.92970262329682,102.14037046185682
2024-04-11,106.54030853074532,101.22682691568647,99.9976973213189,98.85963722174328,107.18546224702811,101.69460294995235,101.89020347757985
2024-04-12,106.55742081057302,101.24642236625957,100.03566124857059,98.92628555238747,107.2094198689307,101.72395905240666,101.92528035651837
2024-04-15,106.4440369569345,101.19368699631062,99.95467264352378,98.80584654292086,107.08681684985865,101.66813740068208,101.85193401677361
2024-04-16,105.54045150820896,100.1788210039253,98.9489687865043,97.71024319888065,106.17617750711455,100.616967239007,100.82476558266666
2024-04-17,105.48527038596805,100.28647562254689,99.05111571979751,97.8481606778741,106.13308210300059,100.73530487119176,100.91710979963413
2024-04-18,105.35708781057245,100.133834572589,98.90409947854026,97.64434697153193,105.99485270286748,100.55803880828216,100.76835221847232
2024-04-19,105.29360663502428,100.0687209973338,98.84710713317084,97.56683777601906,105.92710591926,100.47725353567216,100.70983071829586
2024-04-22,105.48302191596295,100.48341768096903,99.24785809564605,98.00730449014333,106.12470111620809,100.89600107870432,101.09965757120578
2024-04-23,106.27231437025873,101.17400674844745,99.9350320551014,98.70877074265543,106.9087236475475,101.60141352381092,101.81678150757243
2024-04-24,106.28579582377998,101.06844943910136,99.82493515217911,98.56386139746402,106.91535842459552,101.49201871170803,101.72590342305557
2024-04-25,105.65365184999551,100.4658991353689,99.19845917255742,97.8829884447959,106.28332797014278,100.87329739864887,101.0867362391902
2024-04-26,106.55084434745692,101.15722288523091,99.90440109676642,98.64266321023695,107.18002417285129,101.57800926564897,101.80792797406983
2024-04-29,106.5029449072947,101.26336009904644,100.01118101629112,98.79218203771923,107.14089247946714,101.69812234614434,101.90868357763614
2024-04-30,106.42741327641787,101.20674828197973,99.94527756928078,98.6750537106598,107.05098349974082,101.630337290329,101.86168066558284
2024-05-01,106.34731831800576,101.21520763441185,99.95276250989743,98.67518008530142,106.97048863886893,101.6363766962352,101.87077701146556
2024-05-02,105.67325556030917,100.76846063342835,99.5170622510636,98.2552133184622,106.30504191978736,101.18587827067303,101.40661771111823
2024-05-03,105.86910658107027,101.08417163353893,99.8613949559883,98.6310532488247,106.49698850391569,101.50293377209387,101.74866073656561
2024-05-06,106.50787708121578,101.56153657358738,100.32914704649207,99.1391787800196,107.14726112579402,101.99306683878899,102.22461362033164
2024-05-07,107.21417726297864,102.22997381824146,101.01072985705477,99.82927744038616,107.84615357713913,102.66227304973098,102.92524822348257
2024-05-08,107.42113480604438,102.3753296807532,101.1370626236786,99.95034209619969,108.06075505563169,102.80088773305305,103.04594447057653
2024-05-09,107.48588725809212,102.39207007027444,101.15188528866881,99.95046850243823,108.12311228239626,102.81269583982207,103.06395510730515
2024-05-10,108.3797073613057,103.0336380540844,101.77795220762872,100.53803254873912,109.01156736120745,103.45934120374585,103.7298381459766
2024-05-13,108.25393922931016,103.01497541078248,101.76918571656878,100.53674658172153,108.88127601102624,103.4381211667681,103.71567942420734
2024-05-14,108.4340189690882,103.08197984648709,101.84170325090074,100.58805343214048,109.05789500595982,103.50067489294858,103.79689162350738
2024-05-15,108.9525221045024,103.66211576755649,102.42624800825904,101.28162767188739,109.60106941832038,104.1122535155595,104.36639434449854
2024-05-16,109.39522193587312,104.02297491806776,102.78904647589242,101.61992599662916,110.03244150660545,104.47366656778236,104.75497571086278
2024-05-17,109.71030179729264,104.0865356127876,102.84487211727318,101.65384734447575,110.34744529885062,104.5403439889547,104.82285557711035
2024-05-20,109.7969381433461,104.10484824117958,102.8623240951371,101.65397378758743,110.43153676572793,104.54769229866882,104.84282611738904
2024-05-21,109.97007582186453,104.19065922243085,102.93819534159947,101.71962855356298,110.60743958690924,104.62870505329857,104.92703097580343
2024-05-22,109.86804474101635,104.25281715221564,102.99998435635538,101.78358918828685,110.4997760088978,104.69206538509006,104.9958662831937
2024-05-23,109.60073614730331,104.15364098437492,102.88672591227875,101.57962293705678,110.21308587666098,104.56271911808072,104.89522995804276
2024-05-24,109.6195055511497,104.1048911790121,102.84998151705054,101.51917860701278,110.2211905448274,104.51030130607286,104.87210159506859
2024-05-27,109.7885998556217,104.2923416979811,103.03287007453454,101.74417991041192,110.40354191570061,104.7018918075049,105.04194097629993
2024-05-28,109.43524665357829,103.82598751564021,102.57664787558434,101.23303068167748,110.03803625333073,104.20707861201315,104.58583968034505
2024-05-29,108.96512692793094,103.31099766526349,102.05464860733721,100.5832589809702,109.54015985528991,103.6678663115904,104.09177003243329
2024-05-30,108.71527120490026,103.23379760920793,101.99144428566578,100.49763079975224,109.2854232170701,103.57248690731878,104.01440114633172
2024-05-31,108.71396683597254,103.35336481946102,102.1258018065254,100.63088895649777,109.28508368583734,103.67135966354726,104.12780325232079
2024-06-03,108.75106120652124,103.55874978836972,102.33416698724783,100.8952158306326,109.3327081198311,103.88635275107505,104.32953622857819
2024-06-04,108.13010854189538,103.2144039504185,102.01259830503876,100.55722460211945,108.7060505026086,103.52575828676636,103.98750874652814
2024-06-05,109.00855066655512,103.88415137674431,102.67061771661805,101.28757336016723,109.60379168993232,104.21708366829607,104.64760951176682
2024-06-06,109.54454090148187,104.36870790177682,103.1616858098786,101.78851945992302,110.13874530920111,104.69793081930219,105.14987626570876
2024-06-07,109.39660842647194,104.31377495600115,103.08637701318241,101.67783797405674,109.97823392111776,104.64843959228702,105.08849244305473
2024-06-10,109.13776253840166,103.89936953300709,102.66446465846293,101.17924166593797,109.70290132935652,104.2187205920008,104.68701402282734
2024-06-11,109.04786292056315,103.8163670201349,102.58074910496806,101.11769852920946,109.6213808669014,104.13582837200228,104.59405884303956
2024-06-12,109.55708764954066,104.45877678981923,103.24274718695436,101.88550286173574,110.1450179549094,104.80063545275033,105.24615428382582
2024-06-13,109.17209192891613,104.18749600698922,102.96094844547936,101.59206473355933,109.75892295764966,104.52724831915067,104.96599724622185
2024-06-14,108.73897824843517,103.89839508828986,102.67760735834126,101.37201179895752,109.3491273035844,104.23204812546767,104.62985673310428
2024-06-17,108.83204917903657,103.89329756498633,102.65153630654349,101.30690246567313,109.43482433953828,104.22818124496813,104.6224576376251
2024-06-18,109.02131926917468,104.09530890381188,102.8645154426027,101.50752703477049,109.61720756323345,104.41923198605005,104.84226222789717
2024-06-19,108.99189282905763,104.09066769284459,102.85379968726325,101.51379025503357,109.59467644697389,104.4184044410022,104.8224652998712
2024-06-20,109.70666196970865,104.55847377077134,103.31049348449774,102.00172684231401,110.31863273235368,104.89910727396297,105.2890778893425
2024-06-21,109.14361713592997,104.1091827505292,102.85279973173577,101.53243439815363,109.75595799051739,104.44510199829102,104.82076953391066
2024-06-24,109.78100528931391,104.687308651041,103.43042314365707,102.11376433970125,110.39220975308153,105.02502515442598,105.41303220623671
2024-06-25,109.43563854796521,104.50030316284223,103.22709549656932,101.97324222303375,110.06942268595037,104.84499967729076,105.17540384432978
2024-06-26,109.33418752416087,104.33409219474339,103.05145352471219,101.76092828140786,109.95971289304333,104.67117099032,105.01103747374596
2024-06-27,109.62542564898155,104.5043297767674,103.22160434644971,101.95454929955991,110.25742948679773,104.85222720031314,105.18487588005496
2024-06-28,109.76368542015742,104.58134087228342,103.2821574256992,102.01692520147132,110.39587344897024,104.94534641939228,105.26163619126052
2024-07-01,110.06410955831758,104.57154961657416,103.26716717928394,101.90270096847807,110.67454793869236,104.91285109806398,105.2774579494361
2024-07-02,110.08499873917165,104.58601072730585,103.29543655300479,101.91542283990142,110.68590396952828,104.92396897684439,105.32217792731156
2024-07-03,110.49603206767668,104.9668462767861,103.68726918735369,102.36548400448761,111.10861824959781,105.31246172917434,105.70723633219583
2024-07-04,110.68953847991831,105.13079338232288,103.84309115379942,102.4889292930101,111.29561367908455,105.46759467013067,105.87589327525784
2024-07-05,110.6522887829485,105.05824560667753,103.78870204717596,102.4479030086394,111.26155179326165,105.38806714649982,105.81343459453092
2024-07-08,110.67160711119996,105.1733508756291,103.90161082407418,102.55778526233435,111.27687812934633,105.5062147409368,105.93397701167035
2024-07-09,110.64687273867202,105.15922212400453,103.87902404291236,102.51356996884266,111.24901620913778,105.4843027646215,105.91301316990507
2024-07-10,111.1260419892546,105.55222378548204,104.27075500080747,102.96631507089396,111.74549756053666,105.8884256689566,106.2929612739854
2024-07-11,111.70069698317239,106.13058283813459,104.846966181315,103.59421890247037,112.33652249317203,106.4752577678653,106.86938884935225
2024-07-12,111.7676956805652,106.1885508130525,104.90865842270605,103.60849307443718,112.39592768412659,106.51336694014732,106.93467585729906
2024-07-15,111.91551381234875,106.24768920194172,104.9659335596227,103.70291392797735,112.55261708316253,106.58239892134928,106.99697884178056
2024-07-16,112.09708755669479,106.25232193939138,104.96960734017368,103.70315360045686,112.74063526508469,106.57533234100814,106.9950131006699
2024-07-17,111.32543117386224,105.79455301423344,104.51954877188602,103.20929354913721,111.96616176872023,106.08643882626245,106.51378283959194
2024-07-18,111.1849185701922,105.77586212042903,104.49069491919829,103.22363238501724,111.84091241235959,106.06827869792768,106.45836630400727
2024-07-19,110.7397017533456,105.49675200271112,104.21340959226457,102.88869757810308,111.37619865294879,105.77694984120983,106.1977022193467
2024-07-22,111.01501564342044,105.76914352962517,104.48311286256839,103.16776084959494,111.65433376744593,106.04843968281293,106.46096096688416
2024-07-23,111.2996021022767,106.04783180914472,104.74537089672604,103.45862683405433,111.94982982892321,106.34076891507829,106.7326100073166
2024-07-24,110.23070394317003,105.14828014773234,103.86397433485001,102.52218430201967,110.88005703980836,105.39953657718345,105.8040177291407
2024-07-25,109.28107228947208,104.65460568411235,103.35930623583806,102.03630637479333,109.93814660685737,104.89031444366917,105.25398420687802
2024-07-26,109.98458243475125,105.21408212394721,103.89770066036843,102.5953871785783,110.65403967705478,105.45979653270943,105.79837462414332
2024-07-29,110.05150047131924,105.31493705996049,104.00700631305997,102.71991035068402,110.72032062867312,105.56584241266297,105.91396973620888
2024-07-30,110.22343403636437,105.47627972727636,104.18386609152724,102.86831009278585,110.88434776379724,105.71489638344191,106.09601886760463
2024-07-31,110.68530392674023,105.85194659864156,104.55577308767185,103.2849827316867,111.36006995801912,106.10158588751126,106.47879871016927
2024-08-01,110.48949249326216,105.85393640741219,104.55694137694047,103.28508831189178,111.17187682394282,106.10591608226265,106.48039136780507
2024-08-02,107.01855713835846,103.33071476549307,102.09808785359678,100.75755853862401,107.57420416241705,103.35913522873923,103.67391903241237
2024-08-05,105.01291245027625,101.74981708694217,100.52478514005023,99.06969225526838,105.51204169156291,101.68259928936769,101.98831461904072
2024-08-06,105.3020197738241,102.00383743041697,100.76672080564273,99.28079773558987,105.81355307913316,101.95132847366895,102.27076769289214
2024-08-07,106.88771181377743,103.26459014766509,102.02634718569816,100.57612226286379,107.44716431135177,103.30199833296648,103.67091153586199
2024-08-08,106.43570201107482,102.57510682734979,101.3461188285846,99.79595649217157,106.95506924934,102.53766977027479,102.91769382314315
2024-08-09,107.43747518698629,103.55438898259325,102.31110840671194,100.88826388116827,108.03503232086804,103.59702374617274,103.96953826956225
2024-08-12,107.86524514109881,103.78137557529567,102.5396729374256,101.12729031271958,108.4823665721202,103.83967753921617,104.2347191213507
2024-08-13,108.13273582263676,104.03588622864434,102.80355934986831,101.43836103300055,108.76396652888833,104.10517256840049,104.50197957768066
2024-08-14,108.63354441455742,104.60284025844548,103.36608686353725,102.0358848070805,109.27772723720228,104.68709025792708,105.09179053245433
2024-08-15,109.75064088019187,105.33179227045963,104.08713955388649,102.77194938900192,110.45060912988794,105.49882541278662,105.94193868059311
2024-08-16,109.85749947539733,105.40337337451558,104.14814042185168,102.86237866846852,110.55761388179319,105.54636224162527,105.96304519080479
2024-08-19,110.30932528352065,105.8070559348342,104.53441279958766,103.26837575782947,111.02438367259506,105.9682622740751,106.37272549348909
2024-08-20,110.20010530922218,105.84414942003126,104.57075744055547,103.30815002249985,110.91623805286564,105.99206245218812,106.40013571847842
2024-08-21,109.92712821934005,105.62441537764384,104.38256104929931,103.07762633677643,110.62990056997262,105.75439054048523,106.1989130099497
2024-08-22,109.88967245504833,105.60889113995817,104.37151742544195,103.00916555427406,110.57145502929527,105.73128247621707,106.20300488091405
2024-08-23,110.19853996681945,105.8894530276769,104.64685383965566,103.35228675245855,110.90683139350755,106.02608057935363,106.46400665471111
2024-08-26,110.14246833514996,105.76085908727988,104.52472582271297,103.1584215860937,110.83622309135521,105.88478091138302,106.36164657200418
2024-08-27,109.7665191661218,105.41255420590485,104.17275607777863,102.77526493982589,110.45477612349363,105.52314903832689,105.99676068668376
2024-08-28,109.90799843145649,105.67477603325861,104.418885369246,103.08066022949987,110.59399716890994,105.8038192533631,106.23904847041533
2024-08-29,110.38664500604752,105.89999873369405,104.65459218941638,103.2850526854328,111.09184241433807,106.04012308261841,106.52053685050544
2024-08-30,110.4085240817953,105.98907511918199,104.74445155094413,103.37316797176044,111.10442873169448,106.11589617869926,106.59802488988208
2024-09-02,110.6748014922554,106.12879346359749,104.87948815652142,103.46810973108096,111.38608939725046,106.27557950142584,106.79328045055362
2024-09-03,109.82457355555883,105.58387427299611,104.35407728168819,102.933211619068,110.49332578389988,105.68052647066013,106.18293710550817
2024-09-04,109.12996272653888,104.95535138092006,103.74838511709834,102.30329569910705,109.77423667977695,105.01330860995796,105.510159285116
2024-09-05,108.6876160683411,104.46275819373926,103.27182509305153,101.76934936479294,109.32461374957569,104.49248945693273,105.01938114470433
2024-09-06,107.781210357784,103.81371921470517,102.65455360416536,101.1198552867124,108.3738298418105,103.77648104997519,104.29970519960705
2024-09-09,108.23203797497294,104.18659234996541,103.01083944497888,101.47191567676188,108.8369322902968,104.16247179116236,104.69760385986793
2024-09-10,108.3711657217703,104.25092108167864,103.06567707722323,101.55014820305763,108.99063280799844,104.22835570872155,104.75321791401907
2024-09-11,108.05584236163082,103.93452353886556,102.78361961418847,101.22612584170592,108.66111517392419,103.86396863530562,104.42676226889435
2024-09-12,109.42030397425964,104.9877669180961,103.81455714094483,102.33637570078906,110.11448334686263,105.01274298824934,105.59286082138249
2024-09-13,109.61718395989656,105.17943214208742,103.99529982896851,102.54575763478199,110.31957754605,105.19021175912542,105.75324830049854
2024-09-16,109.55045590642966,105.12830931651753,103.9354251135428,102.48078851770792,110.25175863388282,105.12204173242021,105.68202585923352
2024-09-17,109.8834960334648,105.42069228093887,104.24252193076909,102.78340474105276,110.60789030321672,105.44288826571584,106.03993873822628
2024-09-18,109.49223456775961,105.0480287812103,103.85764579056477,102.35563467221314,110.20447246597713,105.04877761536487,105.63818856706821
2024-09-19,110.51774879298968,105.7818061196476,104.61064767892204,103.11451627682695,111.27674670083604,105.83257104522849,106.48862749748949
2024-09-20,110.19285132805943,105.3031494712459,104.11363560974054,102.59614422894154,110.94645419040657,105.34059108867181,105.96750732955852
2024-09-23,110.4511193596089,105.58326940517257,104.39114883692334,102.91921781710703,111.21970306139693,105.63451561513915,106.24837412488087
2024-09-24,110.74805637587168,105.78209042751472,104.5722861651166,103.12641203571008,111.52218476295532,105.84551849095989,106.43654494003141
2024-09-25,111.16470359278858,106.08069328226352,104.8840954503746,103.40998362877268,111.94304680856119,106.15040191020191,106.78419419749932
2024-09-26,111.66054137180217,106.50936254153234,105.28164734279328,103.873938470259,112.46488461536825,106.61365616257588,107.2042557798341
2024-09-27,111.43214362043759,106.45351272791328,105.23102326859156,103.8145540077551,112.22266496034041,106.5384566482066,107.1256811929554
2024-09-30,111.13515291945654,106.25529226501249,105.02777670735648,103.63079805812818,111.92485539908262,106.33455222824533,106.89767960865484
2024-10-01,110.86258676167951,105.90909839998675,104.71024258892395,103.29557740792454,111.63345946196377,105.96837893377769,106.53970390361458
2024-10-02,111.04839020842998,106.0683528342424,104.83700396128756,103.43200089143151,111.83727196045442,106.14257577770422,106.69818498389706
2024-10-03,110.6875718048971,105.71459302003623,104.49340042771911,103.01825784440565,111.479850625305,105.7696750506566,106.36171614880689
2024-10-04,111.07762265462429,105.89916035098197,104.63857011348475,103.13262104257907,111.90777294662297,105.97967200307656,106.5743618877931
2024-10-07,110.92159712498616,105.92648625351745,104.64474194155187,103.16984823577233,111.75451349615086,106.01691707267136,106.57455900532015
2024-10-08,110.87713656179774,105.91730819818198,104.64773363798356,103.14254297214545,111.70645788218275,106.02300219455385,106.60839645517675
2024-10-09,111.1153824010651,106.05922523755655,104.81790368446215,103.29100162534255,111.94063213545738,106.17495371383406,106.79388860781327
2024-10-10,111.09728053921653,106.05313442522882,104.79940996061062,103.28695662231742,111.9352069639451,106.19104441617328,106.79105659992084
2024-10-11,111.6081459699182,106.31534360146675,105.0685756550825,103.5857147104482,112.47348264156807,106.49277382533953,107.09279560784294
2024-10-14,112.28520584891544,107.00417504964605,105.727726834809,104.37554900137489,113.19108591845077,107.24690641516179,107.7843124248572
2024-10-15,111.97667400230942,106.78193653364374,105.50583053702746,104.19357678760935,112.87541038844806,107.0146005698805,107.5088035537151
2024-10-16,112.00373664347363,106.74856322124782,105.46956358034791,104.19276155259976,112.90967024328246,106.98818239977335,107.45833716788822
2024-10-17,112.40283732379699,107.06923661533088,105.77406491132808,104.5332740703215,113.33088190725924,107.35212330545593,107.80391926762012
2024-10-18,112.65096653027547,107.18501019651747,105.88536597646332,104.65211095825846,113.58542412432328,107.47243305775768,107.91749862517537
2024-10-21,112.24907276261338,106.75792013309137,105.46128117819012,104.14100354009162,113.16971263825728,107.02403093700654,107.49618171560691
2024-10-22,112.05359213889284,106.46542490862902,105.18927646179219,103.83704293616222,112.97411879409063,106.72674965412538,107.22345156245696
2024-10-23,111.77150481235807,106.36119624052608,105.06391501150247,103.68585349007424,112.68664055731061,106.60700413908782,107.09729065163462
2024-10-24,111.8993505895723,106.45706927392821,105.1560668763418,103.81717234254965,112.81958087096523,106.70017284058314,107.1700622820537
2024-10-25,111.96813831839731,106.51870650057124,105.2000425900405,103.88776353779915,112.90254408516532,106.77343791795579,107.21863210048706
2024-10-28,112.27041385290268,106.75979421780426,105.41497863545497,104.09640287532784,113.21277267184169,107.00827459520632,107.44431681260325
2024-10-29,112.08652311010849,106.36167599037465,105.02872243847361,103.64816713210645,113.03001973062565,106.60682388671954,107.07979642585256
2024-10-30,111.70696336427312,106.09095233017645,104.75602338400694,103.36121021905225,112.65411802699417,106.30713461150405,106.77999376210062
2024-10-31,110.41333485706456,105.17129966772877,103.82468605226065,102.36442648629908,111.300811002088,105.30537332394083,105.75250001664689
2024-11-01,111.32152738971763,105.90542944935054,104.54870904057312,103.1065189249106,112.21611796154858,106.08475618251131,106.55230010955201
2024-11-04,110.67425423712523,105.48247964660365,104.12628326667104,102.71573646856325,111.57888813008174,105.6412063493835,106.0572888990554
2024-11-05,110.8609827841519,105.54343854013044,104.18808575251181,102.74983425783107,111.77274418504064,105.7127398309931,106.15826956864178
2024-11-06,111.5920620144951,106.26330370873309,104.87367728374896,103.53002729695082,112.53612898616522,106.52286844739524,106.94722568014964
2024-11-07,112.12390976540556,106.68652584620642,105.30479538783457,104.02179599996688,113.08034160195007,106.98162395490132,107.39996363761479
2024-11-08,111.94430955911494,106.55545723900373,105.18165679263893,103.88640486061338,112.88493089896316,106.84573198324996,107.27532826239978
2024-11-11,112.29918712911866,107.02236909065843,105.64411684486221,104.38483231698987,113.28549408582906,107.35681103856649,107.7899273869868
2024-11-12,111.64446895666305,106.49023122913957,105.11433261446916,103.8415424941028,112.60550948450508,106.79800533171732,107.22275163470853
2024-11-13,111.56114401854738,106.39283599987705,105.01507088795815,103.70521305323193,112.51361423277288,106.69409364462791,107.13731057225515
2024-11-14,111.93799574615697,106.86383726908308,105.482275323012,104.20222583492308,112.88705781365354,107.1824630129782,107.63232877623649
2024-11-15,110.97957659573716,105.95833876983811,104.56958242737659,103.18359514835419,111.90655432420738,106.20527348227935,106.6478396371559
2024-11-18,111.17246950302896,105.98071407578477,104.59662406434586,103.21385969106902,112.09870202689598,106.22263734093491,106.67739650611219
2024-11-19,110.93364458564146,105.72869102132023,104.37948714525724,102.9738973690341,111.86230636725954,105.95080188808363,106.43869637968098
2024-11-20,110.98760962184002,105.59258580503364,104.21759129946142,102.79203330899895,111.91198634715704,105.80532829367422,106.27312645535243
2024-11-21,111.49837830498018,105.97683107534066,104.60993931893539,103.20202419403657,112.42307149074537,106.22265818391259,106.70430418421888
2024-11-22,112.65268234719645,106.8751921188095,105.48144299057394,104.20349235829107,113.59166494981463,107.19598722137343,107.62937340448411
2024-11-25,112.3061798253135,106.94470606945555,105.5736605536737,104.32321113990766,113.28228547395258,107.25752534435048,107.70806415273735
2024-11-26,112.00013285605321,106.65575354130941,105.27203862972374,103.98364431102112,112.96558482588938,106.930441881575,107.38466479654203
2024-11-27,111.95597214409034,106.67292979385732,105.31439547761701,104.00762133418114,112.92693820890305,106.9410004817293,107.42492977131081
