,CHSPI.SW
2020-05-22,94.08293151855469
2020-05-25,95.5753173828125
2020-05-26,95.6214828491211
2020-05-27,94.09830474853516
2020-05-28,96.25230407714844
2020-05-29,95.32918548583984
2020-06-02,96.46768188476562
2020-06-03,98.12934112548828
2020-06-04,97.00619506835938
2020-06-05,97.74467468261719
2020-06-08,97.69857025146484
2020-06-09,97.74467468261719
2020-06-10,97.42160034179688
2020-06-11,94.4829330444336
2020-06-12,94.7137222290039
2020-06-15,94.99067687988281
2020-06-16,96.8215560913086
2020-06-17,98.54476165771484
2020-06-18,98.2370376586914
2020-06-19,98.85247039794922
2020-06-22,98.0523910522461
2020-06-23,98.68321228027344
2020-06-24,96.92923736572266
2020-06-25,96.92923736572266
2020-06-26,96.6984634399414
2020-06-29,97.1446533203125
2020-06-30,97.00619506835938
2020-07-01,97.56006622314453
2020-07-02,97.9139404296875
2020-07-03,97.71393585205078
2020-07-06,98.74478149414062
2020-07-07,98.34474182128906
2020-07-08,98.31394958496094
2020-07-09,97.99085998535156
2020-07-10,98.74478149414062
2020-07-13,99.5601577758789
2020-07-14,98.96015167236328
2020-07-15,100.7756576538086
2020-07-16,100.32949829101562
2020-07-17,100.48334503173828
2020-07-20,100.80641174316406
2020-07-21,100.55907440185547
2020-07-22,100.74459838867188
2020-07-23,100.82225036621094
2020-07-24,98.98941040039062
2020-07-27,99.57963562011719
2020-07-28,99.59520721435547
2020-07-29,99.51753997802734
2020-07-30,98.18172454833984
2020-07-31,96.8614501953125
2020-08-03,99.19134521484375
2020-08-04,98.4457778930664
2020-08-05,98.22830200195312
2020-08-06,97.91764831542969
2020-08-07,98.1661605834961
2020-08-10,97.74678802490234
2020-08-11,98.66320037841797
2020-08-12,99.73497772216797
2020-08-13,99.6573257446289
2020-08-14,98.89622497558594
2020-08-17,99.48646545410156
2020-08-18,99.02046203613281
2020-08-19,100.5892562866211
2020-08-20,99.6728286743164
2020-08-21,99.84367370605469
2020-08-24,100.32521057128906
2020-08-25,100.07667541503906
2020-08-26,100.35628509521484
2020-08-27,99.95240783691406
2020-08-28,99.31561279296875
2020-08-31,99.34664154052734
2020-09-01,99.62626647949219
2020-09-02,101.5212173461914
2020-09-03,99.6728286743164
2020-09-04,98.98941040039062
2020-09-07,100.40288543701172
2020-09-08,99.51753997802734
2020-09-09,101.10185241699219
2020-09-10,101.07078552246094
2020-09-11,101.67655181884766
2020-09-14,101.36588287353516
2020-09-15,102.23573303222656
2020-09-16,102.43765258789062
2020-09-17,102.06487274169922
2020-09-18,102.37554168701172
2020-09-21,100.41842651367188
2020-09-22,100.52715301513672
2020-09-23,100.57373809814453
2020-09-24,99.4087905883789
2020-09-25,99.6106948852539
2020-09-28,100.34076690673828
2020-09-29,99.9835205078125
2020-09-30,99.42432403564453
2020-10-01,100.13883972167969
2020-10-02,100.10774993896484
2020-10-05,100.775634765625
2020-10-06,99.9990005493164
2020-10-07,99.6728286743164
2020-10-08,100.1854248046875
2020-10-09,100.775634765625
2020-10-12,101.42803955078125
2020-10-13,101.00863647460938
2020-10-14,100.63587188720703
2020-10-15,98.50790405273438
2020-10-16,99.85926055908203
2020-10-19,99.4087905883789
2020-10-20,99.11367797851562
2020-10-21,97.84001159667969
2020-10-22,97.63809967041016
2020-10-23,97.7778549194336
2020-10-26,97.24976348876953
2020-10-27,96.47312927246094
2020-10-28,94.08109283447266
2020-10-29,93.56853485107422
2020-10-30,93.81707763671875
2020-11-02,95.86737060546875
2020-11-03,97.68465423583984
2020-11-04,100.09223937988281
2020-11-05,100.34076690673828
2020-11-06,100.51160430908203
2020-11-09,101.38141632080078
2020-11-10,100.44950103759766
2020-11-11,102.34446716308594
2020-11-12,101.75424194335938
2020-11-13,102.00276184082031
2020-11-16,102.73277282714844
2020-11-17,102.57743835449219
2020-11-18,102.45321655273438
2020-11-19,101.66101837158203
2020-11-20,102.00276184082031
2020-11-23,101.4124984741211
2020-11-24,101.80081176757812
2020-11-25,101.73870086669922
2020-11-26,102.23573303222656
2020-11-27,101.73870086669922
2020-11-30,101.42803955078125
2020-12-01,101.598876953125
2020-12-02,101.39695739746094
2020-12-03,100.82225036621094
2020-12-04,101.05524444580078
2020-12-07,101.08631896972656
2020-12-08,101.13288116455078
2020-12-09,101.4124984741211
2020-12-10,101.17950439453125
2020-12-11,101.14844512939453
2020-12-14,101.10185241699219
2020-12-15,100.9465103149414
2020-12-16,101.87847137451172
2020-12-17,102.76384735107422
2020-12-18,102.70172119140625
2020-12-21,100.71353149414062
2020-12-22,101.55228424072266
2020-12-23,101.78529357910156
2020-12-28,103.41622924804688
2020-12-29,104.317138671875
2020-12-30,104.37923431396484
2021-01-04,104.55009460449219
2021-01-05,104.4879379272461
2021-01-06,104.4879379272461
2021-01-07,104.92288970947266
2021-01-08,104.9850082397461
2021-01-11,105.4975814819336
2021-01-12,105.59080505371094
2021-01-13,105.37332153320312
2021-01-14,105.71501922607422
2021-01-15,105.69950103759766
2021-01-18,105.99464416503906
2021-01-19,105.6684341430664
2021-01-20,106.3984603881836
2021-01-21,106.19652557373047
2021-01-22,106.19652557373047
2021-01-25,106.08781433105469
2021-01-26,106.33638763427734
2021-01-27,106.02569580078125
2021-01-28,105.77716064453125
2021-01-29,103.05895233154297
2021-02-01,104.59666442871094
2021-02-02,105.6684341430664
2021-02-03,105.37332153320312
2021-02-04,105.90144348144531
2021-02-05,105.20248413085938
2021-02-08,105.24907684326172
2021-02-09,105.62181854248047
2021-02-10,105.73058319091797
2021-02-11,105.99464416503906
2021-02-12,106.27423095703125
2021-02-15,106.72470092773438
2021-02-16,106.74022674560547
2021-02-17,105.544189453125
2021-02-18,104.86077880859375
2021-02-19,104.87626647949219
2021-02-22,104.81413269042969
2021-02-23,103.83558654785156
2021-02-24,104.93840026855469
2021-02-25,104.06859588623047
2021-02-26,102.96575927734375
2021-03-01,104.67438507080078
2021-03-02,105.43548583984375
2021-03-03,105.2179946899414
2021-03-04,105.35858154296875
2021-03-05,104.10897827148438
2021-03-08,106.96817779541016
2021-03-09,107.26666259765625
2021-03-10,107.86361694335938
2021-03-11,107.80075073242188
2021-03-12,107.34521484375
2021-03-15,107.70650482177734
2021-03-16,108.42916107177734
2021-03-17,108.162109375
2021-03-18,109.0927505493164
2021-03-19,109.18742370605469
2021-03-22,110.34361267089844
2021-03-23,110.85037994384766
2021-03-24,110.54945373535156
2021-03-25,110.64447784423828
2021-03-26,110.992919921875
2021-03-29,110.86621856689453
2021-03-30,111.26224517822266
2021-03-31,110.75537872314453
2021-04-01,111.64230346679688
2021-04-06,112.33920288085938
2021-04-07,111.84820556640625
2021-04-08,112.62422180175781
2021-04-09,113.16510772705078
2021-04-12,112.7197036743164
2021-04-13,112.86348724365234
2021-04-14,113.16708374023438
2021-04-15,113.58242797851562
2021-04-16,114.39728546142578
2021-04-19,114.30082702636719
2021-04-20,113.20785522460938
2021-04-21,115.01915740966797
2021-04-22,115.42349243164062
2021-04-23,114.95448303222656
2021-04-26,114.90596008300781
2021-04-27,114.16203308105469
2021-04-28,114.04881286621094
2021-04-29,113.88710021972656
2021-04-30,113.06228637695312
2021-05-03,113.96794128417969
2021-05-04,112.39923858642578
2021-05-05,114.14585876464844
2021-05-06,113.93560028076172
2021-05-07,114.61488342285156
2021-05-10,114.09736633300781
2021-05-11,112.36688232421875
2021-05-12,112.93292999267578
2021-05-14,113.83856964111328
2021-05-17,114.21186065673828
2021-05-18,114.1469497680664
2021-05-19,113.54645538330078
2021-05-20,114.77993774414062
2021-05-21,115.38042449951172
2021-05-25,116.04584503173828
2021-05-26,116.80876159667969
2021-05-27,116.6950912475586
2021-05-28,117.66889190673828
2021-05-31,117.06834411621094
2021-06-01,117.73381805419922
2021-06-02,118.1882553100586
2021-06-03,118.44792938232422
2021-06-04,119.17828369140625
2021-06-07,119.5516128540039
2021-06-08,119.6490249633789
2021-06-09,120.97986602783203
2021-06-10,121.0123291015625
2021-06-11,121.46673583984375
2021-06-14,121.67777252197266
2021-06-15,122.35948181152344
2021-06-16,122.79764556884766
2021-06-17,122.9437026977539
2021-06-18,122.3431625366211
2021-06-21,122.830078125
2021-06-22,122.8950424194336
2021-06-23,121.8725357055664
2021-06-24,123.02487182617188
2021-06-25,123.04109191894531
2021-06-28,123.1222152709961
2021-06-29,123.44684600830078
2021-06-30,122.71649932861328
2021-07-01,122.81387329101562
2021-07-02,122.9761734008789
2021-07-05,122.91126251220703
2021-07-06,122.92748260498047
2021-07-07,123.99869537353516
2021-07-08,122.53800201416016
2021-07-09,123.04109191894531
2021-07-12,123.94996643066406
2021-07-13,123.98242950439453
2021-07-14,123.6416015625
2021-07-15,123.04109191894531
2021-07-16,123.34944152832031
2021-07-19,122.01860046386719
2021-07-20,122.76699829101562
2021-07-21,123.61296081542969
2021-07-22,123.44991302490234
2021-07-23,124.83607482910156
2021-07-26,124.02069854736328
2021-07-27,123.69449615478516
2021-07-28,124.15108489990234
2021-07-29,124.15108489990234
2021-07-30,124.77082061767578
2021-08-02,125.24370574951172
2021-08-03,125.12960815429688
2021-08-04,125.27639770507812
2021-08-05,125.47203826904297
2021-08-06,125.16223907470703
2021-08-09,126.2548599243164
2021-08-10,126.77664947509766
2021-08-11,127.10282897949219
2021-08-12,127.36372375488281
2021-08-13,127.65731811523438
2021-08-16,127.07020568847656
2021-08-17,127.88562774658203
2021-08-18,128.6684112548828
2021-08-19,127.10282897949219
2021-08-20,127.44532775878906
2021-08-23,128.01608276367188
2021-08-24,127.54310607910156
2021-08-25,126.85820007324219
2021-08-26,127.44532775878906
2021-08-27,127.93453979492188
2021-08-30,128.21173095703125
2021-08-31,127.65731811523438
2021-09-01,128.0487060546875
2021-09-02,128.1138916015625
2021-09-03,127.34742736816406
2021-09-06,128.1138916015625
2021-09-07,127.54310607910156
2021-09-08,125.84715270996094
2021-09-09,125.35791778564453
2021-09-10,124.86865997314453
2021-09-13,124.9665298461914
2021-09-14,125.34159851074219
2021-09-15,124.05328369140625
2021-09-16,124.64038848876953
2021-09-17,123.6781997680664
2021-09-20,121.90061950683594
2021-09-21,122.81390380859375
2021-09-22,123.14004516601562
2021-09-23,124.10221862792969
2021-09-24,122.78132629394531
2021-09-27,121.16681671142578
2021-09-28,119.03044128417969
2021-09-29,120.18836975097656
2021-09-30,120.2046890258789
2021-10-01,119.65019989013672
2021-10-04,119.37296295166016
2021-10-05,119.86222839355469
2021-10-06,119.45450592041016
2021-10-07,121.19940948486328
2021-10-08,121.03633880615234
2021-10-11,121.3135757446289
2021-10-12,121.32987213134766
2021-10-13,122.0311279296875
2021-10-14,122.92803955078125
2021-10-15,123.61297607421875
2021-10-18,123.6781997680664
2021-10-19,123.14004516601562
2021-10-20,124.10221862792969
2021-10-21,124.11849975585938
2021-10-22,124.47728729248047
2021-10-25,124.06958770751953
2021-10-26,125.01538848876953
2021-10-27,124.59143829345703
2021-10-28,125.19481658935547
2021-10-29,124.86865997314453
2021-11-01,125.993896484375
2021-11-02,126.90716552734375
2021-11-03,127.55946350097656
2021-11-04,128.24440002441406
2021-11-05,127.36372375488281
2021-11-08,127.67357635498047
2021-11-09,127.93453979492188
2021-11-10,128.1465606689453
2021-11-11,128.24440002441406
2021-11-12,129.04345703125
2021-11-15,129.0924835205078
2021-11-16,129.38592529296875
2021-11-17,129.59791564941406
2021-11-18,129.1250457763672
2021-11-19,128.9782257080078
2021-11-22,128.3911895751953
2021-11-23,126.61356353759766
2021-11-24,126.69511413574219
2021-11-25,127.36372375488281
2021-11-26,124.75456237792969
2021-11-29,125.21115112304688
2021-11-30,124.29795837402344
2021-12-01,125.35791778564453
2021-12-02,124.31420135498047
2021-12-03,124.29795837402344
2021-12-06,126.46685028076172
2021-12-07,128.0649871826172
2021-12-08,128.79884338378906
2021-12-09,128.9782257080078
2021-12-10,128.6684112548828
2021-12-13,128.30960083007812
2021-12-14,126.7603530883789
2021-12-15,128.0649871826172
2021-12-16,130.2828826904297
2021-12-17,129.36959838867188
2021-12-20,128.37486267089844
2021-12-21,129.40223693847656
2021-12-22,130.02191162109375
2021-12-23,130.56007385253906
2021-12-27,131.47335815429688
2021-12-28,132.54962158203125
2021-12-29,132.20718383789062
2021-12-30,131.68533325195312
2022-01-03,132.07666015625
2022-01-04,131.8321075439453
2022-01-05,131.70164489746094
2022-01-06,130.49481201171875
2022-01-07,130.4296417236328
2022-01-10,127.64102172851562
2022-01-11,129.10874938964844
2022-01-12,128.9456024169922
2022-01-13,128.26068115234375
2022-01-14,127.11917114257812
2022-01-17,128.3911895751953
2022-01-18,127.03760528564453
2022-01-19,126.84192657470703
2022-01-20,127.51052856445312
2022-01-21,125.39051055908203
2022-01-24,120.44924926757812
2022-01-25,121.06897735595703
2022-01-26,122.92803955078125
2022-01-27,123.74340057373047
2022-01-28,122.79756927490234
2022-01-31,124.28158569335938
2022-02-01,125.22748565673828
2022-02-02,125.32530975341797
2022-02-03,123.85758209228516
2022-02-04,123.18897247314453
2022-02-07,123.3031005859375
2022-02-08,122.73237609863281
2022-02-09,125.16223907470703
2022-02-10,124.44463348388672
2022-02-11,123.85758209228516
2022-02-14,121.75391387939453
2022-02-15,123.3194808959961
2022-02-16,123.3194808959961
2022-02-17,122.09635925292969
2022-02-18,121.57450866699219
2022-02-21,120.18836975097656
2022-02-22,120.92218780517578
2022-02-23,120.67756652832031
2022-02-24,117.90525817871094
2022-02-25,121.47664642333984
2022-02-28,121.4439926147461
2022-03-01,119.63385772705078
2022-03-02,120.56342315673828
2022-03-03,118.14983367919922
2022-03-04,114.31748962402344
2022-03-07,112.98028564453125
2022-03-08,111.88197326660156
2022-03-09,118.16050720214844
2022-03-10,115.55399322509766
2022-03-11,116.96379089355469
2022-03-14,118.37358856201172
2022-03-15,118.53751373291016
2022-03-16,121.35707092285156
2022-03-17,123.03579711914062
2022-03-18,124.2042236328125
2022-03-21,124.2042236328125
2022-03-22,124.84608459472656
2022-03-23,123.44721221923828
2022-03-24,123.64470672607422
2022-03-25,123.64470672607422
2022-03-28,124.38526916503906
2022-03-29,126.21209716796875
2022-03-30,125.027099609375
2022-03-31,124.17134094238281
2022-04-01,124.7802734375
2022-04-04,125.99809265136719
2022-04-05,126.31077575683594
2022-04-06,125.45502471923828
2022-04-07,126.04744720458984
2022-04-08,127.53462982177734
2022-04-11,128.01612854003906
2022-04-12,127.14937591552734
2022-04-13,127.55126190185547
2022-04-14,128.5896453857422
2022-04-19,126.91485595703125
2022-04-20,127.68528747558594
2022-04-21,127.78575134277344
2022-04-22,127.16607666015625
2022-04-25,125.69230651855469
2022-04-26,123.73274993896484
2022-04-27,125.00563049316406
2022-04-28,125.18988037109375
2022-04-29,126.11096954345703
2022-05-02,124.26866149902344
2022-05-03,124.5377197265625
2022-05-04,123.24319458007812
2022-05-05,123.80013275146484
2022-05-06,122.29817199707031
2022-05-09,118.686767578125
2022-05-10,120.00308990478516
2022-05-11,120.23934173583984
2022-05-12,119.68242645263672
2022-05-13,121.37002563476562
2022-05-16,121.65689849853516
2022-05-17,122.18008422851562
2022-05-18,120.27307891845703
2022-05-19,117.6405258178711
2022-05-20,117.79234313964844
2022-05-23,118.82182312011719
2022-05-24,119.32805633544922
2022-05-25,118.93994140625
2022-05-27,121.11689758300781
2022-05-30,122.3150405883789
2022-05-31,121.13375854492188
2022-06-01,119.63182067871094
2022-06-02,119.9018325805664
2022-06-03,120.01997375488281
2022-06-07,119.93559265136719
2022-06-08,119.19306945800781
2022-06-09,117.92735290527344
2022-06-10,115.39601135253906
2022-06-13,113.28656768798828
2022-06-14,111.58212280273438
2022-06-15,112.4090576171875
2022-06-16,108.73014068603516
2022-06-17,108.78074645996094
2022-06-20,109.16889190673828
2022-06-21,109.55705261230469
2022-06-22,109.77642059326172
2022-06-23,109.18575286865234
2022-06-24,112.79717254638672
2022-06-27,113.7084732055664
2022-06-28,112.74652099609375
2022-06-29,112.6959228515625
2022-06-30,112.18965911865234
2022-07-01,112.2908935546875
2022-07-04,113.3203353881836
2022-07-05,111.90276336669922
2022-07-06,113.1178207397461
2022-07-07,114.33287048339844
2022-07-08,115.15975952148438
2022-07-11,114.97413635253906
2022-07-12,115.4466552734375
2022-07-13,113.84347534179688
2022-07-14,112.74652099609375
2022-07-15,114.46785736083984
2022-07-18,114.8897705078125
2022-07-19,116.10966491699219
2022-07-20,115.73690795898438
2022-07-21,116.63847351074219
2022-07-22,116.62142944335938
2022-07-25,116.80853271484375
2022-07-26,116.75751495361328
2022-07-27,116.41732025146484
2022-07-28,116.99562072753906
2022-07-29,117.21676635742188
2022-08-02,117.04667663574219
2022-08-03,117.96521759033203
2022-08-04,118.47554016113281
2022-08-05,117.28480529785156
2022-08-08,117.65904235839844
2022-08-09,116.82554626464844
2022-08-10,117.43793487548828
2022-08-11,118.11833190917969
2022-08-12,117.48892974853516
2022-08-15,117.45491790771484
2022-08-16,117.14875030517578
2022-08-17,116.77452850341797
2022-08-18,117.21676635742188
2022-08-19,117.18274688720703
2022-08-22,116.26423645019531
2022-08-23,114.97142028808594
2022-08-24,115.68586730957031
2022-08-25,116.12812042236328
2022-08-26,115.03945922851562
2022-08-29,114.17195129394531
2022-08-30,114.17195129394531
2022-08-31,113.84880828857422
2022-09-01,111.65446472167969
2022-09-02,113.7977294921875
2022-09-05,113.04928588867188
2022-09-06,113.33846282958984
2022-09-07,112.7260971069336
2022-09-08,112.84517669677734
2022-09-09,114.08692932128906
2022-09-12,114.6142349243164
2022-09-13,113.6616439819336
2022-09-14,112.13074493408203
2022-09-15,111.7395248413086
2022-09-16,110.03850555419922
2022-09-19,110.02149200439453
2022-09-20,109.13697052001953
2022-09-21,108.932861328125
2022-09-22,107.33391571044922
2022-09-23,105.83699798583984
2022-09-26,105.66690826416016
2022-09-27,105.70091247558594
2022-09-28,106.51741027832031
2022-09-29,105.4457778930664
2022-09-30,107.1127700805664
2022-10-03,107.33391571044922
2022-10-04,110.14057922363281
2022-10-05,109.49418640136719
2022-10-06,108.33747100830078
2022-10-07,107.36791229248047
2022-10-10,106.65348815917969
2022-10-11,106.58544921875
2022-10-12,106.02412414550781
2022-10-13,106.55143737792969
2022-10-14,107.06171417236328
2022-10-17,108.8478012084961
2022-10-18,110.10655212402344
2022-10-19,108.79676818847656
2022-10-20,109.03490447998047
2022-10-21,108.28645324707031
2022-10-24,109.98748779296875
2022-10-25,112.04570007324219
2022-10-26,112.3858871459961
2022-10-27,111.50138854980469
2022-10-28,111.9266357421875
2022-10-31,112.13074493408203
2022-11-01,111.9436264038086
2022-11-02,111.90961456298828
2022-11-03,110.39571380615234
2022-11-04,111.90961456298828
2022-11-07,111.51836395263672
2022-11-08,112.62407684326172
2022-11-09,113.32145690917969
2022-11-10,115.87300109863281
2022-11-11,116.0600814819336
2022-11-14,114.6142349243164
2022-11-15,115.09051513671875
2022-11-16,113.69567108154297
2022-11-17,113.59362030029297
2022-11-18,114.64826202392578
2022-11-21,115.15855407714844
2022-11-22,115.1415786743164
2022-11-23,115.43071746826172
2022-11-24,116.1791763305664
2022-11-25,116.26423645019531
2022-11-28,116.24720001220703
2022-11-29,114.81836700439453
2022-11-30,115.29464721679688
2022-12-01,116.74049377441406
2022-12-02,116.51934814453125
2022-12-05,116.0600814819336
2022-12-06,115.4136962890625
2022-12-07,114.03590393066406
2022-12-08,113.95085144042969
2022-12-09,114.49516296386719
2022-12-12,114.27400207519531
2022-12-13,115.43071746826172
2022-12-14,115.77091217041016
2022-12-15,112.91324615478516
2022-12-16,111.97765350341797
2022-12-19,111.4843521118164
2022-12-20,110.82095336914062
2022-12-21,112.572998046875
2022-12-22,111.82454681396484
2022-12-23,112.55602264404297
2022-12-27,112.99827575683594
2022-12-28,112.14775848388672
2022-12-29,112.69210052490234
2022-12-30,111.84159088134766
2023-01-03,114.25702667236328
2023-01-04,116.00906372070312
2023-01-05,115.12454223632812
2023-01-06,116.0940933227539
2023-01-09,116.99562072753906
2023-01-10,116.3492660522461
2023-01-11,117.28480529785156
2023-01-12,117.88017272949219
2023-01-13,117.81214141845703
2023-01-16,119.240966796875
2023-01-17,119.07087707519531
2023-01-18,118.61161041259766
2023-01-19,117.52293395996094
2023-01-20,117.84616088867188
2023-01-23,119.08792114257812
2023-01-24,118.98583221435547
2023-01-25,118.8497543334961
2023-01-26,118.20338439941406
2023-01-27,118.06727600097656
2023-01-30,118.71366882324219
2023-01-31,117.84616088867188
2023-02-01,117.08070373535156
2023-02-02,117.76115417480469
2023-02-03,119.1388931274414
2023-02-06,118.23739624023438
2023-02-07,117.8631820678711
2023-02-08,118.01625061035156
2023-02-09,117.52293395996094
2023-02-10,116.43431091308594
2023-02-13,117.33586883544922
2023-02-14,117.62499237060547
2023-02-15,117.98226165771484
2023-02-16,117.36985778808594
2023-02-17,117.84616088867188
2023-02-20,117.88017272949219
2023-02-21,118.08427429199219
2023-02-22,118.05030822753906
2023-02-23,117.55699920654297
2023-02-24,116.75751495361328
2023-02-27,117.74408721923828
2023-02-28,116.16215515136719
2023-03-01,115.87300109863281
2023-03-02,117.16576385498047
2023-03-03,117.35282135009766
2023-03-06,116.91061401367188
2023-03-07,115.92402648925781
2023-03-08,115.56681060791016
2023-03-09,115.65233612060547
2023-03-10,113.90727996826172
2023-03-13,112.24779510498047
2023-03-14,113.71910858154297
2023-03-15,111.34103393554688
2023-03-16,113.69573974609375
2023-03-17,113.11134338378906
2023-03-20,113.38636016845703
2023-03-21,114.64103698730469
2023-03-22,114.7613754272461
2023-03-23,114.52073669433594
2023-03-24,113.40357208251953
2023-03-27,114.67544555664062
2023-03-28,115.15667724609375
2023-03-29,116.32543182373047
2023-03-30,117.15043640136719
2023-03-31,118.25043487548828
2023-04-03,118.02699279785156
2023-04-04,117.73478698730469
2023-04-05,118.1816635131836
2023-04-06,118.93792724609375
2023-04-11,119.52228546142578
2023-04-12,119.55689239501953
2023-04-13,119.76443481445312
2023-04-14,121.48674774169922
2023-04-17,121.43456268310547
2023-04-18,121.95647430419922
2023-04-19,122.00867462158203
2023-04-20,122.00867462158203
2023-04-21,122.68716430664062
2023-04-24,123.63375091552734
2023-04-25,123.89669036865234
2023-04-26,122.61705017089844
2023-04-27,122.49433135986328
2023-04-28,123.33576965332031
2023-05-02,122.98515319824219
2023-05-03,124.10704040527344
2023-05-04,123.35328674316406
2023-05-05,124.7906723022461
2023-05-08,124.80821990966797
2023-05-09,124.59789276123047
2023-05-10,124.03694152832031
2023-05-11,124.44007110595703
2023-05-12,124.96598815917969
2023-05-15,124.96598815917969
2023-05-16,124.10704040527344
2023-05-17,123.23060607910156
2023-05-19,124.65043640136719
2023-05-22,124.44007110595703
2023-05-23,123.75643920898438
2023-05-24,122.91506958007812
2023-05-25,122.49433135986328
2023-05-26,123.24810791015625
2023-05-30,121.70556640625
2023-05-31,121.47772979736328
2023-06-01,121.7756576538086
2023-06-02,123.3182144165039
2023-06-05,122.72223663330078
2023-06-06,123.38835906982422
2023-06-07,122.24897003173828
2023-06-08,121.72308349609375
2023-06-09,121.31989288330078
2023-06-12,122.00353240966797
2023-06-13,122.17878723144531
2023-06-14,121.93344116210938
2023-06-15,121.96849060058594
2023-06-16,122.73975372314453
2023-06-19,121.60037994384766
2023-06-20,120.70638275146484
2023-06-21,120.28567504882812
2023-06-22,120.32074737548828
2023-06-23,120.70638275146484
2023-06-26,119.95262145996094
2023-06-27,119.82992553710938
2023-06-28,120.51355743408203
2023-06-29,120.25064849853516
2023-06-30,121.65299224853516
2023-07-03,121.02193450927734
2023-07-04,121.23226928710938
2023-07-05,120.46101379394531
2023-07-06,118.44514465332031
2023-07-07,117.4459457397461
2023-07-10,118.12958526611328
2023-07-11,118.48015594482422
2023-07-12,119.14627075195312
2023-07-13,119.26898193359375
2023-07-14,120.32074737548828
2023-07-17,118.9885482788086
2023-07-18,120.22191619873047
2023-07-19,119.9752426147461
2023-07-20,121.23033142089844
2023-07-21,121.19496154785156
2023-07-24,120.73536682128906
2023-07-25,121.56617736816406
2023-07-26,121.00051879882812
2023-07-27,122.9450454711914
2023-07-28,122.7328872680664
2023-07-31,122.520751953125
2023-08-02,121.37175750732422
2023-08-03,119.97525024414062
2023-08-04,120.29342651367188
2023-08-07,120.34648895263672
2023-08-08,119.7277603149414
2023-08-09,120.0636215209961
2023-08-10,120.70001983642578
2023-08-11,119.9222183227539
2023-08-14,120.15200805664062
2023-08-15,119.09139251708984
2023-08-16,118.949951171875
2023-08-17,117.8362808227539
2023-08-18,117.21760559082031
2023-08-21,117.11151885986328
2023-08-22,117.73023986816406
2023-08-23,118.40198516845703
2023-08-24,118.61407470703125
2023-08-25,118.34893035888672
2023-08-28,119.5156478881836
2023-08-29,120.13435363769531
2023-08-30,120.15200805664062
2023-08-31,120.22270965576172
2023-09-01,119.992919921875
2023-09-04,119.63937377929688
2023-09-05,118.4903335571289
2023-09-06,118.17214965820312
2023-09-07,118.79085540771484
2023-09-08,118.43731689453125
2023-09-11,118.61407470703125
2023-09-12,118.56108093261719
2023-09-13,118.24285888671875
2023-09-14,119.39189147949219
2023-09-15,120.31109619140625
2023-09-18,119.23280334472656
2023-09-19,119.16211700439453
2023-09-20,120.25807189941406
2023-09-21,119.42726135253906
2023-09-22,118.70247650146484
2023-09-25,118.70247650146484
2023-09-26,117.73023986816406
2023-09-27,116.95245361328125
2023-09-28,117.25294494628906
2023-09-29,118.0307388305664
2023-10-02,116.82868194580078
2023-10-03,115.71502685546875
2023-10-04,115.5206069946289
2023-10-05,115.80342864990234
2023-10-06,115.5912857055664
2023-10-09,115.90949249267578
2023-10-10,117.87162780761719
2023-10-11,118.26055908203125
2023-10-12,118.31359100341797
2023-10-13,116.7049331665039
2023-10-16,117.04081726074219
2023-10-17,116.03321075439453
2023-10-18,115.14936065673828
2023-10-19,112.42707061767578
2023-10-20,111.29573059082031
2023-10-23,111.15431213378906
2023-10-24,111.61390686035156
2023-10-25,111.68461608886719
2023-10-26,111.26036071777344
2023-10-27,110.7123794555664
2023-10-30,111.33106231689453
2023-10-31,111.57855224609375
2023-11-01,112.7452621459961
2023-11-02,114.05335998535156
2023-11-03,114.21244812011719
2023-11-06,113.8058853149414
2023-11-07,113.894287109375
2023-11-08,113.92961883544922
2023-11-09,114.72510528564453
2023-11-10,113.73517608642578
2023-11-13,114.01799774169922
2023-11-14,115.64430236816406
2023-11-15,115.64430236816406
2023-11-16,115.0079574584961
2023-11-17,115.99784851074219
2023-11-20,115.71502685546875
2023-11-21,116.10395050048828
2023-11-22,116.45748901367188
2023-11-23,116.79335021972656
2023-11-24,116.91707611083984
2023-11-27,116.52816772460938
2023-11-28,115.75037384033203
2023-11-29,116.35140228271484
2023-11-30,116.63426971435547
2023-12-01,117.04081726074219
2023-12-04,117.41204071044922
2023-12-05,117.57113647460938
2023-12-06,117.88935852050781
2023-12-07,118.06610870361328
2023-12-08,118.6671142578125
2023-12-11,119.0030288696289
2023-12-12,119.48027038574219
2023-12-13,119.56867980957031
2023-12-14,120.13435363769531
2023-12-15,119.5156478881836
2023-12-18,119.78079223632812
2023-12-19,119.56867980957031
2023-12-20,119.48027038574219
2023-12-21,119.32117462158203
2023-12-22,119.62169647216797
2023-12-27,119.038330078125
2023-12-28,118.80854034423828
2023-12-29,119.62169647216797
2024-01-03,119.35651397705078
2024-01-04,119.992919921875
2024-01-05,119.60400390625
2024-01-08,120.081298828125
2024-01-09,120.31109619140625
2024-01-10,120.13435363769531
2024-01-11,119.19743347167969
2024-01-12,120.0105972290039
2024-01-15,119.53333282470703
2024-01-16,119.97525024414062
2024-01-17,119.16211700439453
2024-01-18,119.48027038574219
2024-01-19,119.32117462158203
2024-01-22,120.36412811279297
2024-01-23,119.10902404785156
2024-01-24,119.67473602294922
2024-01-25,119.76309204101562
2024-01-26,121.67224884033203
2024-01-29,121.9727783203125
